Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2024-03-15,Mangalore,Karnataka,32.0,24.0,28.0,72.75,0.0,20.7,100,Moderate,1008.725,12.791666666666666
2024-03-16,Mangalore,Karnataka,32.5,23.8,28.2,72.04166666666667,0.0,21.3,100,Moderate,1008.8083333333334,5.083333333333333
2024-03-17,Mangalore,Karnataka,33.2,24.0,28.7,72.16666666666667,0.0,17.7,100,Moderate,1008.625,3.8333333333333335
2024-03-18,Mangalore,Karnataka,32.7,24.1,28.6,71.625,0.0,21.7,100,Moderate,1008.7916666666666,4.125
2024-03-19,Mangalore,Karnataka,32.8,24.5,28.7,70.54166666666667,0.0,22.9,100,Moderate,1007.9041666666667,2.4583333333333335
2024-03-20,Mangalore,Karnataka,32.5,23.3,28.4,75.75,0.0,18.3,100,Moderate,1007.3583333333332,5.833333333333333
2024-03-21,Mangalore,Karnataka,33.1,24.6,28.5,77.08333333333333,1.3,21.2,100,Moderate,1007.2083333333334,12.458333333333334
2024-03-22,Mangalore,Karnataka,32.0,25.0,28.5,79.29166666666667,0.4,17.3,100,Moderate,1006.6083333333332,23.75
2024-03-23,Mangalore,Karnataka,33.5,25.9,29.3,76.41666666666667,0.0,18.5,100,Moderate,1006.2208333333333,11.75
2024-03-24,Mangalore,Karnataka,33.3,25.2,29.2,76.08333333333333,0.0,18.6,100,Moderate,1007.6750000000001,8.083333333333334
2024-03-25,Mangalore,Karnataka,33.7,23.7,28.8,77.95833333333333,0.1,21.1,100,Moderate,1007.8083333333334,10.541666666666666
2024-03-26,Mangalore,Karnataka,33.8,24.1,28.7,77.91666666666667,0.0,19.1,100,Moderate,1008.6999999999999,16.708333333333332
2024-03-27,Mangalore,Karnataka,34.0,24.8,29.1,77.08333333333333,0.0,20.5,100,Moderate,1009.8833333333333,24.375
2024-03-28,Mangalore,Karnataka,34.2,24.4,28.9,77.5,0.0,22.1,100,Moderate,1008.7041666666668,40.041666666666664
2024-03-29,Mangalore,Karnataka,34.1,24.8,29.2,76.66666666666667,0.0,21.7,100,Moderate,1008.3666666666667,39.291666666666664
2024-03-30,Mangalore,Karnataka,33.1,24.9,29.2,74.45833333333333,0.0,23.0,100,Moderate,1008.9666666666667,21.125
2024-03-31,Mangalore,Karnataka,33.3,25.2,29.3,76.25,0.0,18.7,100,Moderate,1009.4791666666666,27.0
2024-04-01,Mangalore,Karnataka,33.8,25.9,29.7,76.16666666666667,0.0,18.7,100,Moderate,1007.5208333333334,21.75
2024-04-02,Mangalore,Karnataka,33.8,25.5,29.5,76.625,0.0,18.7,100,Moderate,1006.1,36.625
2024-04-03,Mangalore,Karnataka,33.8,25.8,29.5,75.29166666666667,0.0,20.0,100,Moderate,1006.9499999999999,11.541666666666666
2024-04-04,Mangalore,Karnataka,33.7,25.1,29.5,75.25,0.0,20.6,100,Moderate,1006.8666666666667,35.708333333333336
2024-04-05,Mangalore,Karnataka,33.4,24.5,29.3,75.91666666666667,0.0,22.7,100,Moderate,1006.5708333333333,90.29166666666667
2024-04-06,Mangalore,Karnataka,33.8,24.9,29.5,76.08333333333333,0.0,19.6,100,Moderate,1005.2875,52.125
2024-04-07,Mangalore,Karnataka,34.8,26.2,30.0,75.0,0.0,18.0,100,Moderate,1005.6916666666666,58.791666666666664
2024-04-08,Mangalore,Karnataka,34.2,26.1,29.9,74.66666666666667,0.0,19.9,100,Moderate,1005.7416666666667,23.958333333333332
2024-04-09,Mangalore,Karnataka,34.5,25.6,29.8,74.70833333333333,0.0,18.8,100,Moderate,1006.1416666666668,70.20833333333333
2024-04-10,Mangalore,Karnataka,34.5,25.5,29.8,72.79166666666667,0.0,20.6,100,Moderate,1006.2166666666667,76.16666666666667
2024-04-11,Mangalore,Karnataka,34.1,26.4,30.0,74.58333333333333,0.0,18.9,100,Moderate,1006.6666666666666,40.291666666666664
2024-04-12,Mangalore,Karnataka,34.0,25.2,29.9,74.25,0.0,18.2,100,Moderate,1006.2791666666667,77.79166666666667
2024-04-13,Mangalore,Karnataka,34.2,26.6,30.5,70.75,1.1,15.2,100,Moderate,1006.9416666666666,54.666666666666664
2024-04-14,Mangalore,Karnataka,33.8,26.1,30.0,74.5,0.1,19.3,100,Moderate,1006.7541666666666,51.666666666666664
2024-04-15,Mangalore,Karnataka,35.1,26.1,30.3,74.5,0.0,21.2,100,Moderate,1006.9416666666666,80.91666666666667
2024-04-16,Mangalore,Karnataka,34.2,25.5,29.9,75.58333333333333,0.1,22.0,100,Moderate,1006.8708333333334,60.75
2024-04-17,Mangalore,Karnataka,33.8,26.0,29.9,73.125,0.0,18.9,100,Moderate,1007.1125000000001,97.75
2024-04-18,Mangalore,Karnataka,33.7,26.1,30.2,71.66666666666667,0.0,18.6,100,Moderate,1006.0875,65.70833333333333
2024-04-19,Mangalore,Karnataka,33.5,27.5,30.8,72.41666666666667,0.2,17.8,100,Moderate,1004.7416666666667,55.333333333333336
2024-04-20,Mangalore,Karnataka,33.7,24.9,29.3,79.45833333333333,20.1,15.1,100,Moderate,1004.6125000000001,87.16666666666667
2024-04-21,Mangalore,Karnataka,34.0,26.5,30.3,78.04166666666667,0.0,20.3,100,Moderate,1004.5875,61.5
2024-04-22,Mangalore,Karnataka,34.2,27.2,30.5,76.79166666666667,0.0,18.6,100,Moderate,1005.6875,49.416666666666664
2024-04-23,Mangalore,Karnataka,34.2,26.6,30.4,77.16666666666667,0.0,19.1,100,Moderate,1004.0375,42.458333333333336
2024-04-24,Mangalore,Karnataka,34.8,26.6,30.3,76.04166666666667,0.0,20.0,100,Moderate,1004.3708333333334,17.5
2024-04-25,Mangalore,Karnataka,34.8,25.6,30.2,75.0,0.0,21.7,100,Moderate,1004.1416666666668,27.041666666666668
2024-04-26,Mangalore,Karnataka,34.5,25.0,30.1,74.625,0.0,22.7,100,Moderate,1004.3125,67.375
2024-04-27,Mangalore,Karnataka,34.2,25.5,30.1,76.95833333333333,0.0,22.0,100,Moderate,1004.1416666666668,34.416666666666664
2024-04-28,Mangalore,Karnataka,34.4,26.6,30.4,75.5,0.0,21.0,100,Moderate,1004.8291666666668,55.958333333333336
2024-04-29,Mangalore,Karnataka,35.9,26.6,30.8,74.75,0.0,19.8,100,Moderate,1005.7958333333332,66.25
2024-04-30,Mangalore,Karnataka,34.5,26.8,30.5,76.25,0.3,18.6,100,Moderate,1005.0625,82.91666666666667
2024-05-01,Mangalore,Karnataka,34.7,27.0,30.8,74.125,0.7,18.4,100,Moderate,1004.1166666666667,92.625
2024-05-02,Mangalore,Karnataka,34.9,27.5,30.9,72.66666666666667,0.0,19.2,100,Moderate,1003.5958333333333,72.91666666666667
2024-05-03,Mangalore,Karnataka,34.2,26.0,30.2,72.70833333333333,0.0,18.4,100,Moderate,1005.1625,94.41666666666667
2024-05-04,Mangalore,Karnataka,34.0,25.5,29.7,70.625,0.0,21.5,100,Moderate,1005.7916666666666,60.541666666666664
2024-05-05,Mangalore,Karnataka,33.4,24.9,29.2,72.16666666666667,0.1,19.7,100,Moderate,1005.0041666666666,39.583333333333336
2024-05-06,Mangalore,Karnataka,33.9,25.6,30.4,68.58333333333333,0.0,18.5,100,Moderate,1005.4541666666668,26.333333333333332
2024-05-07,Mangalore,Karnataka,34.7,28.5,31.2,69.33333333333333,0.2,20.1,100,Moderate,1006.2083333333334,46.791666666666664
2024-05-08,Mangalore,Karnataka,35.7,27.8,31.3,68.29166666666667,0.0,22.5,100,Moderate,1005.2666666666668,74.04166666666667
2024-05-09,Mangalore,Karnataka,34.5,27.8,31.1,71.83333333333333,0.0,23.6,100,Moderate,1004.4791666666666,85.79166666666667
2024-05-10,Mangalore,Karnataka,35.0,28.0,31.1,73.08333333333333,0.1,17.8,100,Moderate,1005.3583333333332,44.666666666666664
2024-05-11,Mangalore,Karnataka,34.2,26.9,30.5,77.16666666666667,0.5,16.9,100,Moderate,1006.0958333333333,89.66666666666667
2024-05-12,Mangalore,Karnataka,33.0,26.1,29.6,78.5,1.5,16.6,100,Moderate,1006.025,82.66666666666667
2024-05-13,Mangalore,Karnataka,32.5,26.5,29.5,83.125,21.2,14.8,100,Moderate,1004.9416666666666,77.83333333333333
2024-05-14,Mangalore,Karnataka,32.5,24.5,28.7,81.45833333333333,31.4,16.0,100,Moderate,1005.7708333333334,87.25
2024-05-15,Mangalore,Karnataka,32.4,25.2,29.1,83.0,8.1,12.8,100,Moderate,1005.85,86.79166666666667
2024-05-16,Mangalore,Karnataka,31.5,24.9,27.7,86.58333333333333,14.2,18.1,100,Moderate,1006.5708333333333,98.75
2024-05-17,Mangalore,Karnataka,32.2,25.8,28.6,84.875,11.9,15.7,100,Moderate,1004.9416666666666,99.75
2024-05-18,Mangalore,Karnataka,30.7,25.2,27.6,88.5,25.5,10.7,100,Moderate,1003.7833333333333,99.79166666666667
2024-05-19,Mangalore,Karnataka,29.8,24.5,27.4,88.83333333333333,29.6,12.6,100,Moderate,1002.5,100.0
2024-05-20,Mangalore,Karnataka,28.7,25.0,26.5,91.83333333333333,52.7,7.9,100,Moderate,1002.4208333333332,100.0
2024-05-21,Mangalore,Karnataka,29.5,25.2,27.0,91.83333333333333,47.8,18.4,100,Moderate,1001.8916666666668,98.125
2024-05-22,Mangalore,Karnataka,30.5,25.3,27.4,90.41666666666667,40.9,17.7,100,Moderate,1000.7416666666667,100.0
2024-05-23,Mangalore,Karnataka,30.4,25.1,27.1,90.125,8.3,13.0,100,Moderate,1000.0375,100.0
2024-05-24,Mangalore,Karnataka,29.4,24.2,26.5,90.45833333333333,41.7,15.8,100,Moderate,1001.0583333333334,100.0
2024-05-25,Mangalore,Karnataka,30.5,24.5,27.8,85.04166666666667,13.8,18.1,100,Moderate,1002.5208333333334,100.0
2024-05-26,Mangalore,Karnataka,31.4,25.8,28.6,84.625,0.9,19.1,100,Moderate,1003.0666666666666,90.54166666666667
2024-05-27,Mangalore,Karnataka,31.5,27.0,29.3,79.04166666666667,0.3,15.8,100,Moderate,1003.5041666666666,91.75
2024-05-28,Mangalore,Karnataka,29.2,26.4,27.8,86.58333333333333,15.9,18.4,100,Moderate,1004.125,97.91666666666667
2024-05-29,Mangalore,Karnataka,29.1,25.6,27.2,90.08333333333333,3.1,16.6,100,Moderate,1003.7125,91.875
2024-05-30,Mangalore,Karnataka,30.2,24.5,27.1,91.25,16.0,16.5,100,Moderate,1004.6166666666667,97.04166666666667
2024-05-31,Mangalore,Karnataka,30.2,25.0,28.2,87.5,7.5,19.4,100,Moderate,1004.4375,77.66666666666667
2024-06-01,Mangalore,Karnataka,31.0,27.1,28.9,85.45833333333333,2.9,20.1,100,Moderate,1004.625,90.25
2024-06-02,Mangalore,Karnataka,30.4,25.8,27.7,90.79166666666667,19.5,14.9,100,Moderate,1005.1291666666666,92.125
2024-06-03,Mangalore,Karnataka,29.9,25.1,27.3,90.54166666666667,14.8,11.4,100,Moderate,1005.4375,99.625
2024-06-04,Mangalore,Karnataka,30.8,24.3,27.0,89.79166666666667,31.1,11.7,100,Moderate,1005.9583333333334,98.20833333333333
2024-06-05,Mangalore,Karnataka,28.5,25.0,26.3,91.20833333333333,14.9,10.8,100,Moderate,1006.5416666666666,99.83333333333333
2024-06-06,Mangalore,Karnataka,29.0,24.0,26.5,90.375,20.9,13.4,100,Moderate,1006.85,99.95833333333333
2024-06-07,Mangalore,Karnataka,26.5,24.2,25.6,92.91666666666667,17.2,19.4,100,Moderate,1005.4958333333334,99.91666666666667
2024-06-08,Mangalore,Karnataka,27.6,24.5,25.6,91.83333333333333,28.8,18.7,100,Moderate,1005.375,99.33333333333333
2024-06-09,Mangalore,Karnataka,27.7,24.3,25.4,92.33333333333333,31.2,18.7,100,Moderate,1005.6833333333334,97.95833333333333
2024-06-10,Mangalore,Karnataka,27.5,24.1,25.4,92.0,36.2,16.7,100,Moderate,1006.6041666666666,100.0
2024-06-11,Mangalore,Karnataka,26.6,23.2,25.2,93.66666666666667,29.2,15.5,100,Moderate,1006.9916666666667,100.0
2024-06-12,Mangalore,Karnataka,26.1,23.9,25.0,93.04166666666667,30.2,7.6,100,Moderate,1008.1583333333333,100.0
2024-06-13,Mangalore,Karnataka,26.2,23.6,25.0,93.20833333333333,13.0,9.1,100,Moderate,1007.725,100.0
2024-06-14,Mangalore,Karnataka,29.1,24.0,26.3,88.20833333333333,2.0,14.8,100,Moderate,1006.2958333333332,91.08333333333333
2024-06-15,Mangalore,Karnataka,29.5,24.0,26.6,87.83333333333333,2.2,16.3,100,Moderate,1005.5083333333333,90.0
2024-06-16,Mangalore,Karnataka,27.7,24.4,25.7,91.58333333333333,19.4,15.4,100,Moderate,1005.6999999999999,92.54166666666667
2024-06-17,Mangalore,Karnataka,28.9,24.4,26.1,90.25,29.4,12.0,100,Moderate,1005.8291666666668,80.875
2024-06-18,Mangalore,Karnataka,28.3,24.0,25.4,92.70833333333333,26.6,17.4,100,Moderate,1006.0583333333334,92.41666666666667
2024-06-19,Mangalore,Karnataka,28.6,23.6,25.4,91.08333333333333,25.2,10.1,100,Moderate,1005.0166666666668,99.875
2024-06-20,Mangalore,Karnataka,27.1,23.9,25.4,90.41666666666667,10.1,14.2,100,Moderate,1005.1541666666667,99.33333333333333
2024-06-21,Mangalore,Karnataka,27.0,23.8,25.4,90.58333333333333,16.4,20.8,100,Moderate,1005.0833333333334,100.0
2024-06-22,Mangalore,Karnataka,25.2,23.6,24.5,94.5,92.3,10.0,100,Moderate,1003.6083333333332,100.0
2024-06-23,Mangalore,Karnataka,27.5,24.2,25.4,91.91666666666667,76.7,17.0,100,Moderate,1002.5500000000001,98.625
2024-06-24,Mangalore,Karnataka,26.9,24.0,25.3,92.5,32.2,18.3,100,Moderate,1002.2208333333333,95.79166666666667
2024-06-25,Mangalore,Karnataka,27.4,24.4,25.5,91.83333333333333,68.7,20.9,100,Moderate,1002.1875,98.5
2024-06-26,Mangalore,Karnataka,26.8,24.2,25.2,92.04166666666667,54.2,22.1,100,Moderate,1002.9125,100.0
2024-06-27,Mangalore,Karnataka,26.9,23.5,25.0,92.875,51.9,21.7,100,Moderate,1004.5541666666667,100.0
2024-06-28,Mangalore,Karnataka,28.0,23.2,25.2,91.625,17.7,18.0,100,Moderate,1005.0,99.58333333333333
2024-06-29,Mangalore,Karnataka,27.3,24.0,25.7,90.625,14.9,15.0,100,Moderate,1005.5333333333333,99.95833333333333
2024-06-30,Mangalore,Karnataka,27.0,24.5,25.6,91.95833333333333,34.9,15.8,100,Moderate,1006.2624999999999,100.0
2024-07-01,Mangalore,Karnataka,27.1,23.8,24.8,93.75,50.0,19.0,100,Moderate,1006.7624999999999,100.0
2024-07-02,Mangalore,Karnataka,28.1,23.9,25.7,91.5,9.7,14.9,100,Moderate,1005.4416666666666,99.91666666666667
2024-07-03,Mangalore,Karnataka,28.8,23.6,25.4,91.16666666666667,18.0,13.8,100,Moderate,1005.7041666666668,99.58333333333333
2024-07-04,Mangalore,Karnataka,27.0,24.0,25.3,92.125,19.3,8.3,100,Moderate,1006.5458333333332,100.0
2024-07-05,Mangalore,Karnataka,27.1,24.5,25.4,92.08333333333333,27.1,18.0,100,Moderate,1005.3249999999999,99.91666666666667
2024-07-06,Mangalore,Karnataka,27.9,23.8,25.2,91.08333333333333,13.8,14.5,100,Moderate,1004.6999999999999,100.0
2024-07-07,Mangalore,Karnataka,26.4,23.9,24.8,93.16666666666667,18.1,15.5,100,Moderate,1004.5583333333334,100.0
2024-07-08,Mangalore,Karnataka,26.2,23.2,24.7,92.0,10.0,14.0,100,Moderate,1004.2208333333333,100.0
2024-07-09,Mangalore,Karnataka,27.0,23.4,24.6,92.29166666666667,17.0,15.1,100,Moderate,1005.1208333333334,99.95833333333333
2024-07-10,Mangalore,Karnataka,26.6,23.9,25.0,92.125,10.7,17.8,100,Moderate,1007.3958333333334,99.29166666666667
2024-07-11,Mangalore,Karnataka,28.1,23.6,25.6,89.41666666666667,9.8,18.7,100,Moderate,1006.8000000000001,89.5
2024-07-12,Mangalore,Karnataka,27.0,23.8,25.0,92.625,27.0,16.1,100,Moderate,1005.4458333333333,99.75
2024-07-13,Mangalore,Karnataka,26.1,23.4,24.3,93.75,43.7,20.9,100,Moderate,1005.75,99.95833333333333
2024-07-14,Mangalore,Karnataka,26.2,23.0,24.6,93.29166666666667,34.6,17.6,100,Moderate,1004.2833333333333,100.0
2024-07-15,Mangalore,Karnataka,25.8,24.4,25.3,92.25,78.0,32.5,100,Moderate,1003.3166666666666,100.0
2024-07-16,Mangalore,Karnataka,27.0,24.3,25.3,91.66666666666667,48.5,26.3,100,Moderate,1003.7125,100.0
2024-07-17,Mangalore,Karnataka,26.3,23.7,25.0,92.375,87.8,24.5,100,Moderate,1005.225,100.0
2024-07-18,Mangalore,Karnataka,26.0,24.3,25.0,93.0,52.2,20.9,100,Moderate,1005.7166666666667,100.0
2024-07-19,Mangalore,Karnataka,25.9,23.5,24.7,93.20833333333333,76.4,24.4,100,Moderate,1004.6833333333334,100.0
2024-07-20,Mangalore,Karnataka,26.8,23.5,25.4,90.0,18.0,21.3,100,Moderate,1004.725,100.0
2024-07-21,Mangalore,Karnataka,28.0,24.2,25.8,88.70833333333333,23.6,23.2,100,Moderate,1005.1333333333333,99.83333333333333
2024-07-22,Mangalore,Karnataka,27.9,25.1,26.1,89.04166666666667,14.7,22.4,100,Moderate,1006.9791666666666,99.79166666666667
2024-07-23,Mangalore,Karnataka,27.5,24.5,25.7,90.66666666666667,35.1,19.8,100,Moderate,1007.7083333333334,100.0
2024-07-24,Mangalore,Karnataka,27.4,24.0,25.4,91.0,42.4,21.6,100,Moderate,1005.875,99.79166666666667
2024-07-25,Mangalore,Karnataka,26.7,24.8,25.5,91.33333333333333,50.4,28.5,100,Moderate,1004.625,100.0
2024-07-26,Mangalore,Karnataka,27.5,24.1,25.5,90.25,63.8,27.1,100,Moderate,1005.1833333333334,99.91666666666667
2024-07-27,Mangalore,Karnataka,28.9,24.8,26.9,84.04166666666667,17.3,21.4,100,Moderate,1005.9666666666667,99.5
2024-07-28,Mangalore,Karnataka,29.3,24.8,27.0,82.5,14.1,24.9,100,Moderate,1004.0625,94.95833333333333
2024-07-29,Mangalore,Karnataka,26.0,24.0,24.9,92.70833333333333,72.6,20.5,100,Moderate,1002.8166666666666,99.75
2024-07-30,Mangalore,Karnataka,26.0,23.6,24.4,94.125,74.7,12.4,100,Moderate,1005.8958333333334,100.0
2024-07-31,Mangalore,Karnataka,25.6,23.9,24.6,94.16666666666667,65.8,14.6,100,Moderate,1007.0708333333333,99.91666666666667
2024-08-01,Mangalore,Karnataka,26.7,24.0,24.8,93.08333333333333,43.6,16.6,100,Moderate,1006.9875000000001,100.0
2024-08-02,Mangalore,Karnataka,26.0,23.3,24.6,93.29166666666667,15.4,12.4,100,Moderate,1007.1916666666666,100.0
2024-08-03,Mangalore,Karnataka,27.3,23.4,24.8,92.33333333333333,24.0,16.9,100,Moderate,1007.6833333333334,99.91666666666667
2024-08-04,Mangalore,Karnataka,28.0,23.0,25.4,89.625,21.5,12.6,100,Moderate,1007.7875,98.75
2024-08-05,Mangalore,Karnataka,28.4,23.5,25.6,90.95833333333333,12.0,12.0,100,Moderate,1007.3166666666666,88.625
2024-08-06,Mangalore,Karnataka,27.5,23.4,25.2,90.5,22.9,13.7,100,Moderate,1006.7125,100.0
2024-08-07,Mangalore,Karnataka,26.0,23.6,24.9,91.58333333333333,16.4,13.9,100,Moderate,1006.8458333333333,100.0
2024-08-08,Mangalore,Karnataka,27.5,23.9,25.2,91.20833333333333,8.8,14.0,100,Moderate,1007.4958333333334,99.95833333333333
2024-08-09,Mangalore,Karnataka,28.0,24.0,25.7,88.41666666666667,7.2,16.8,100,Moderate,1007.725,94.41666666666667
2024-08-10,Mangalore,Karnataka,26.5,24.3,25.2,92.875,23.7,16.1,100,Moderate,1007.6916666666666,99.66666666666667
2024-08-11,Mangalore,Karnataka,28.5,24.2,26.4,86.04166666666667,0.6,22.9,100,Moderate,1005.4958333333334,96.66666666666667
2024-08-12,Mangalore,Karnataka,29.8,24.8,26.9,84.79166666666667,0.8,23.4,100,Moderate,1004.4041666666667,66.91666666666667
2024-08-13,Mangalore,Karnataka,29.5,25.0,26.9,86.41666666666667,19.0,22.2,100,Moderate,1004.2125,83.75
2024-08-14,Mangalore,Karnataka,29.6,24.6,26.5,89.58333333333333,43.9,19.3,100,Moderate,1003.6458333333334,97.04166666666667
2024-08-15,Mangalore,Karnataka,27.8,23.9,26.2,88.66666666666667,2.7,14.5,100,Moderate,1003.2041666666668,100.0
2024-08-16,Mangalore,Karnataka,28.6,25.0,26.6,89.91666666666667,3.4,19.7,100,Moderate,1002.2541666666666,99.95833333333333
2024-08-17,Mangalore,Karnataka,28.1,23.6,26.1,91.0,2.5,18.5,100,Moderate,1003.2291666666666,99.91666666666667
2024-08-18,Mangalore,Karnataka,28.1,24.8,26.2,89.95833333333333,2.9,17.7,100,Moderate,1004.2833333333333,92.58333333333333
2024-08-19,Mangalore,Karnataka,29.1,24.8,26.5,89.79166666666667,2.1,15.9,100,Moderate,1003.65,98.58333333333333
2024-08-20,Mangalore,Karnataka,28.2,24.2,26.0,91.41666666666667,8.6,17.2,100,Moderate,1003.3291666666668,98.58333333333333
2024-08-21,Mangalore,Karnataka,31.2,24.1,26.7,84.95833333333333,9.6,35.3,100,Moderate,1003.8333333333334,95.625
2024-08-22,Mangalore,Karnataka,27.0,24.4,25.4,89.375,8.0,19.5,100,Moderate,1006.4791666666666,97.75
2024-08-23,Mangalore,Karnataka,28.0,24.3,26.0,87.16666666666667,3.7,18.5,100,Moderate,1007.4791666666666,99.91666666666667
2024-08-24,Mangalore,Karnataka,26.5,24.0,25.0,90.70833333333333,17.3,17.7,100,Moderate,1008.7333333333332,100.0
2024-08-25,Mangalore,Karnataka,27.0,23.9,25.3,89.5,6.6,15.0,100,Moderate,1008.2375000000001,100.0
2024-08-26,Mangalore,Karnataka,27.6,23.5,25.1,89.875,24.3,18.0,100,Moderate,1007.4499999999999,88.58333333333333
2024-08-27,Mangalore,Karnataka,26.6,23.0,24.9,91.54166666666667,21.4,15.8,100,Moderate,1008.1666666666666,96.20833333333333
2024-08-28,Mangalore,Karnataka,26.9,23.4,24.7,92.375,29.8,15.7,100,Moderate,1008.3541666666666,98.5
2024-08-29,Mangalore,Karnataka,26.4,23.2,24.4,93.70833333333333,31.1,15.0,100,Moderate,1006.7666666666668,99.625
2024-08-30,Mangalore,Karnataka,26.1,23.1,24.4,93.41666666666667,19.7,11.7,100,Moderate,1006.6750000000001,97.25
2024-08-31,Mangalore,Karnataka,27.0,23.4,24.8,91.66666666666667,20.3,17.0,100,Moderate,1006.9375,100.0
2024-09-01,Mangalore,Karnataka,25.9,23.6,24.8,92.33333333333333,21.3,20.4,100,Moderate,1006.1708333333332,100.0
2024-09-02,Mangalore,Karnataka,26.5,23.1,24.8,91.5,17.4,16.0,100,Moderate,1005.9583333333334,95.625
2024-09-03,Mangalore,Karnataka,26.5,23.3,24.8,90.79166666666667,10.3,12.4,100,Moderate,1007.1875,97.375
2024-09-04,Mangalore,Karnataka,27.4,23.2,25.0,89.95833333333333,3.7,14.7,100,Moderate,1007.775,99.0
2024-09-05,Mangalore,Karnataka,27.2,23.6,25.3,89.54166666666667,5.6,18.4,100,Moderate,1006.7333333333332,94.29166666666667
2024-09-06,Mangalore,Karnataka,27.6,23.6,25.6,89.16666666666667,6.3,16.5,100,Moderate,1006.9791666666666,94.58333333333333
2024-09-07,Mangalore,Karnataka,28.2,23.4,25.5,89.25,4.6,14.9,100,Moderate,1007.5708333333333,94.58333333333333
2024-09-08,Mangalore,Karnataka,26.2,23.5,24.5,93.16666666666667,22.2,13.0,100,Moderate,1008.0541666666667,100.0
2024-09-09,Mangalore,Karnataka,26.0,23.4,24.4,93.66666666666667,15.4,19.6,100,Moderate,1006.15,99.95833333333333
2024-09-10,Mangalore,Karnataka,26.8,23.3,25.0,91.41666666666667,29.5,15.8,100,Moderate,1005.6958333333333,99.58333333333333
2024-09-11,Mangalore,Karnataka,26.9,23.5,25.0,91.33333333333333,9.2,16.8,100,Moderate,1006.7624999999999,97.04166666666667
2024-09-12,Mangalore,Karnataka,27.6,23.6,25.3,91.04166666666667,9.9,11.0,100,Moderate,1007.9166666666666,77.75
2024-09-13,Mangalore,Karnataka,28.2,23.0,25.4,89.04166666666667,3.5,17.5,100,Moderate,1007.5958333333333,98.29166666666667
2024-09-14,Mangalore,Karnataka,28.1,23.5,25.5,88.66666666666667,2.1,13.8,100,Moderate,1007.2416666666667,94.58333333333333
2024-09-15,Mangalore,Karnataka,27.8,23.2,25.5,88.83333333333333,1.9,16.0,100,Moderate,1007.3708333333334,89.33333333333333
2024-09-16,Mangalore,Karnataka,28.5,23.4,25.8,88.33333333333333,2.2,16.9,100,Moderate,1007.5791666666668,95.58333333333333
2024-09-17,Mangalore,Karnataka,28.1,23.0,25.7,86.375,4.4,17.6,100,Moderate,1007.3125,44.125
2024-09-18,Mangalore,Karnataka,28.5,23.1,25.8,86.08333333333333,0.4,16.3,100,Moderate,1005.8416666666667,40.333333333333336
2024-09-19,Mangalore,Karnataka,28.2,22.6,25.5,85.25,1.1,11.7,100,Moderate,1006.0166666666668,37.125
2024-09-20,Mangalore,Karnataka,28.2,23.0,25.8,85.66666666666667,1.4,13.4,100,Moderate,1006.0708333333333,70.83333333333333
2024-09-21,Mangalore,Karnataka,28.0,23.3,25.6,87.08333333333333,1.2,12.8,100,Moderate,1006.7458333333334,53.708333333333336
2024-09-22,Mangalore,Karnataka,27.8,23.6,25.6,88.25,1.8,13.8,100,Moderate,1005.725,82.91666666666667
2024-09-23,Mangalore,Karnataka,28.0,23.5,25.4,90.375,12.9,16.3,100,Moderate,1005.1374999999999,96.0
2024-09-24,Mangalore,Karnataka,26.2,24.1,25.2,92.66666666666667,37.2,17.9,100,Moderate,1004.5666666666666,100.0
2024-09-25,Mangalore,Karnataka,27.7,24.1,25.7,89.375,4.7,16.7,100,Moderate,1004.8000000000001,99.83333333333333
2024-09-26,Mangalore,Karnataka,27.8,23.4,25.4,90.5,4.9,13.7,100,Moderate,1005.0583333333334,97.58333333333333
2024-09-27,Mangalore,Karnataka,27.5,23.8,25.2,90.41666666666667,8.2,13.3,100,Moderate,1006.9291666666667,96.375
2024-09-28,Mangalore,Karnataka,28.9,23.5,26.1,88.125,0.5,15.6,100,Moderate,1007.1583333333333,64.0
2024-09-29,Mangalore,Karnataka,29.2,25.0,26.8,85.79166666666667,4.6,18.1,100,Moderate,1007.3291666666668,78.70833333333333
2024-09-30,Mangalore,Karnataka,30.0,24.0,26.3,90.16666666666667,16.0,12.6,100,Moderate,1007.0124999999999,44.458333333333336
